uid,domain,rubric_source,n_items,n_subparts,subpart_kind,is_mcq,question_words,reference_words,items_per_subpart,weight_mass,weight_mass_per_criterion,paper_weight_mass,paper_weight_mass_per_criterion,n_subparts_scored,n_orphan_subparts,orphan_subpart_rate,mean_best_subpart_overlap,error,_family,n_criteria,n_claims,n_core_claims,n_subquestions,claim_recall,claim_recall_core,grounded_fraction,generic_fraction,unsupported_fraction,subquestion_coverage,mean_criteria_per_claim,n_uncovered_claims,n_criteria_labelled,uncovered_claim_ids,unsupported_criteria,n_responses_scored,n_judge_errors,variants_scored,response_set_fingerprint,score__gold,score__terse_correct,score__missing_step,score__numeric_error,score__right_method_wrong_answer,score__verbose_empty,score__off_topic,margin__terse_correct,margin__missing_step,margin__numeric_error,margin__right_method_wrong_answer,margin__verbose_empty,margin__off_topic,mean_margin,min_margin,rank_acc,rank_credit,n_rank_pairs,n_rank_ties,rank_tie_rate,auc_good_vs_bad,n_auc_pairs_good_vs_bad,auc_credit_good_vs_bad,auc_gold_vs_degraded,n_auc_pairs_gold_vs_degraded,auc_credit_gold_vs_degraded,score_mean,score_std,score_range,hack_verbose,hack_verbose_margin,hack_confident_wrong,hack_confident_wrong_margin,n_degraded,n_saturated,saturation_rate,score_numeric__gold,score_numeric__terse_correct,score_numeric__missing_step,score_numeric__numeric_error,score_numeric__right_method_wrong_answer,score_numeric__verbose_empty,score_numeric__off_topic,margin__terse_correct__numeric,margin__missing_step__numeric,margin__numeric_error__numeric,margin__right_method_wrong_answer__numeric,margin__verbose_empty__numeric,margin__off_topic__numeric,mean_margin__numeric,min_margin__numeric,rank_acc__numeric,rank_credit__numeric,n_rank_pairs__numeric,n_rank_ties__numeric,rank_tie_rate__numeric,auc_good_vs_bad__numeric,n_auc_pairs_good_vs_bad__numeric,auc_credit_good_vs_bad__numeric,auc_gold_vs_degraded__numeric,n_auc_pairs_gold_vs_degraded__numeric,auc_credit_gold_vs_degraded__numeric,score_mean__numeric,score_std__numeric,score_range__numeric,hack_verbose__numeric,hack_verbose_margin__numeric,hack_confident_wrong__numeric,hack_confident_wrong_margin__numeric,n_degraded__numeric,n_saturated__numeric,saturation_rate__numeric,score_unweighted__gold,score_unweighted__terse_correct,score_unweighted__missing_step,score_unweighted__numeric_error,score_unweighted__right_method_wrong_answer,score_unweighted__verbose_empty,score_unweighted__off_topic,margin__terse_correct__unweighted,margin__missing_step__unweighted,margin__numeric_error__unweighted,margin__right_method_wrong_answer__unweighted,margin__verbose_empty__unweighted,margin__off_topic__unweighted,mean_margin__unweighted,min_margin__unweighted,rank_acc__unweighted,rank_credit__unweighted,n_rank_pairs__unweighted,n_rank_ties__unweighted,rank_tie_rate__unweighted,auc_good_vs_bad__unweighted,n_auc_pairs_good_vs_bad__unweighted,auc_credit_good_vs_bad__unweighted,auc_gold_vs_degraded__unweighted,n_auc_pairs_gold_vs_degraded__unweighted,auc_credit_gold_vs_degraded__unweighted,score_mean__unweighted,score_std__unweighted,score_range__unweighted,hack_verbose__unweighted,hack_verbose_margin__unweighted,hack_confident_wrong__unweighted,hack_confident_wrong_margin__unweighted,n_degraded__unweighted,n_saturated__unweighted,saturation_rate__unweighted,n_question_anchors,generic_criterion_rate,generic_rate_permuted,specificity_lift,weight_mass_on_generic_raw,weight_mass_on_generic_paper,mean_anchors_per_criterion,weak_grounding_rate,recyclable_rate,mass_produced_title_rate,max_title_reuse,title_reuse_ge2_rate,subjective_rate,style_rate,subjective_or_style_rate,generic_and_subjective_rate,weight_mass_on_subjective,weight_mass_on_subjective_paper,mean_trigram_overlap_with_reference,criteria_with_ge50pct_trigram_overlap,criteria_with_ge30pct_trigram_overlap,mean_4gram_overlap_with_question,n_generic,n_criteria_scored,redundancy_tfidf,mean_pair_cosine,max_pair_cosine,n_pairs,n_redundant_pairs,objective_fraction,subjective_fraction,underspecified_fraction,self_agreement_rate,kappa,n_self_agreement_runs,n_self_agreement_criteria,mean_checks_per_criterion,atomic_fraction,max_checks_per_criterion,weight_entropy,weight_entropy_norm,mean_weight_magnitude,max_weight_share,frac_essential,frac_important,frac_optional,frac_pitfall,checks,compliance_rate,fully_compliant_rubric,item_count_ok,polarity_single_rate,negative_weight_rate,weight_order_violation_rate,weight_order_violation_pair_rate,pitfall_mirror_rate,n_pitfall_mirrors,max_pitfall_mirror_similarity,pitfall_fraction,weight_band_rate,unclassified_polarity_rate,check_item_count_7_20_rate,check_title_2_to_4_words_rate,check_description_single_sentence_rate,check_category_legal_rate,check_weight_in_range_rate,check_weight_matches_band_rate,check_pitfall_opener_rate,check_rar_keys_only_rate,check_no_verbatim_copy_rate,check_self_contained_rate,n_weight_order_pairs,pitfall_mirror_pairs,n_rollouts,n_correct,n_incorrect,auc,best_of_n_accuracy,best_of_n_lift,random_baseline,spearman,separation,z_separation,mean_correct,mean_incorrect,length_hack_r,question_mode,n_distractors_requested,n_distractors_used,distractor_uids,cross_pass_rate,cross_score_weighted,same_question_pass_rate,same_question_measured,specificity_gap,boilerplate_fraction,n_universal_criteria,specific_fraction,gold_pass_fraction
med-75b39d0ce8c6,rar_medicine,agentic-negonly,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24105987138405158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,1.0,0.5,1.0,0.19999999999999996,0.8,0.0,0.16911764705882343,0.7015586878389589,0.5220588235294117,0.35294117647058826,,,,,,,,,,,,,,
med-75b39d0ce8c6,rar_medicine,agentic-realneg,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25743748596192634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,1.0,1.0,1.0,0.19999999999999996,0.8,0.7254762501100117,0.3135593220338983,1.218001802893119,0.4661016949152542,0.15254237288135591,,,,,,,,,,,,,,
med-769d6769c7d8,rar_medicine,shipped,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.351893870967444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,2.0,1.0,1.0,0.33333333333333337,0.6666666666666666,0.8528028654224417,0.6588235294117648,1.8722222345063715,0.835294117647059,0.17647058823529413,,,,,,,,,,,,,,
med-769d6769c7d8,rar_medicine,baseline,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.448000010931829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,2.0,1.0,1.0,0.33333333333333337,0.6666666666666666,0.8798826901281196,0.8598484848484849,1.9193046068459265,0.9734848484848485,0.11363636363636362,,,,,,,,,,,,,,
med-769d6769c7d8,rar_medicine,agentic-noval,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33351692516443115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,2.0,1.0,1.0,0.33333333333333337,0.6666666666666666,0.8401680504168058,0.6331967213114753,1.8985444921552195,0.7356557377049179,0.1024590163934426,,,,,,,,,,,,,,
med-769d6769c7d8,rar_medicine,agentic,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.385865692197505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,2.0,1.0,1.0,0.33333333333333337,0.6666666666666666,0.8401680504168058,0.7215909090909091,1.870057182283942,0.8579545454545454,0.13636363636363635,,,,,,,,,,,,,,
med-769d6769c7d8,rar_medicine,agentic-goldonly,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4017916747875862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,2.0,1.0,1.0,0.33333333333333337,0.6666666666666666,0.8401680504168058,0.763888888888889,1.9012063634537262,0.8353174603174603,0.07142857142857142,,,,,,,,,,,,,,
med-769d6769c7d8,rar_medicine,agentic-negonly,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39871395528616194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,2.0,1.0,1.0,0.33333333333333337,0.6666666666666666,0.8528028654224417,0.7248062015503876,1.8178601273943,0.7945736434108527,0.06976744186046512,,,,,,,,,,,,,,
med-769d6769c7d8,rar_medicine,agentic-realneg,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4361186382931446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,2.0,1.0,1.0,0.33333333333333337,0.6666666666666666,0.828078671210825,0.8140000000000001,1.8664646005173848,0.8500000000000001,0.036,,,,,,,,,,,,,,
med-8227a3f56ff4,rar_medicine,shipped,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1736709997714534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,11.0,1.0,0.9090909090909091,1.0,0.08333333333333337,0.9166666666666666,0.39723067327713735,0.2145454545454546,1.2353556715156297,0.5878787878787879,0.3733333333333333,,,,,,,,,,,,,,
med-8227a3f56ff4,rar_medicine,baseline,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23659385020384074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,11.0,1.0,0.6363636363636364,1.0,0.08333333333333337,0.9166666666666666,0.13688311876428394,0.20087976539589453,0.8490489724175998,0.6524926686217009,0.45161290322580633,,,,,,,,,,,,,,
med-8227a3f56ff4,rar_medicine,agentic-noval,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1992409839791244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,11.0,1.0,1.0,1.0,0.08333333333333337,0.9166666666666666,0.4935001878665846,0.2755244755244755,1.3828704818750732,0.6601398601398601,0.38461538461538464,,,,,,,,,,,,,,
med-8227a3f56ff4,rar_medicine,agentic,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2287828616748712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,11.0,1.0,1.0,1.0,0.08333333333333337,0.9166666666666666,0.49079110873034276,0.39669421487603307,1.733933267430603,0.5330578512396694,0.13636363636363635,,,,,,,,,,,,,,
med-8227a3f56ff4,rar_medicine,agentic-goldonly,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18756386755175863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,11.0,1.0,1.0,1.0,0.08333333333333337,0.9166666666666666,0.4855041562276123,0.2601398601398602,1.3869401582267653,0.6293706293706294,0.3692307692307692,,,,,,,,,,,,,,
med-8227a3f56ff4,rar_medicine,agentic-negonly,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22365890251019527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,11.0,1.0,0.8181818181818182,1.0,0.08333333333333337,0.9166666666666666,0.3181818181818182,0.25482093663911853,1.1393283870178286,0.5426997245179064,0.28787878787878785,,,,,,,,,,,,,,
med-8227a3f56ff4,rar_medicine,agentic-realneg,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1992409839791244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,11.0,1.0,1.0,1.0,0.08333333333333337,0.9166666666666666,0.4935001878665846,0.2755244755244755,1.3828704818750732,0.6601398601398601,0.38461538461538464,,,,,,,,,,,,,,
med-82b936c85c28,rar_medicine,shipped,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10838831862065312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,4.0,0.625,1.0,0.6666666666666667,0.3333333333333333,0.2199706725320299,0.04807692307692307,0.4435618495493677,0.37499999999999994,0.32692307692307687,0.9718660058188778,,,,,,,,,,,,,
med-82b936c85c28,rar_medicine,baseline,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09377457436561107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,4.0,0.5625,1.0,0.6666666666666667,0.3333333333333333,0.11180339887498948,0.025362318840579823,0.2704605060823467,0.644927536231884,0.6195652173913042,0.679169245690343,,,,,,,,,,,,,
med-82b936c85c28,rar_medicine,agentic-noval,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07689690815997131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,4.0,0.75,0.0,-0.3333333333333333,0.3333333333333333,0.4399413450640598,0.030219780219780223,0.3929908359502955,0.48351648351648346,0.45329670329670324,0.5914655005775742,,,,,,,,,,,,,
med-82b936c85c28,rar_medicine,agentic,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10867978085108666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,4.0,0.9375,1.0,0.6666666666666667,0.3333333333333333,0.7462025072446364,0.15909090909090917,1.4638501094228002,0.6590909090909092,0.5,0.023578839225811898,,,,,,,,,,,,,
med-82b936c85c28,rar_medicine,agentic-goldonly,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08416941606649127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,4.0,0.875,1.0,0.6666666666666667,0.3333333333333333,0.6599120175960898,0.09340659340659352,1.109745056717575,0.6153846153846154,0.5219780219780219,0.5914655005775742,,,,,,,,,,,,,
med-82b936c85c28,rar_medicine,agentic-negonly,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20150175029609982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,4.0,0.5,1.0,0.6666666666666667,0.3333333333333333,0.0,-0.04104477611940305,-0.20369439004420148,0.2761194029850746,0.31716417910447764,0.5914655005775741,,,,,,,,,,,,,
med-82b936c85c28,rar_medicine,agentic-realneg,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07689690815997131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,4.0,0.75,0.0,-0.3333333333333333,0.3333333333333333,0.4399413450640598,0.030219780219780223,0.3929908359502955,0.48351648351648346,0.45329670329670324,0.5914655005775742,,,,,,,,,,,,,
med-91ae4098e221,rar_medicine,shipped,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06814880272211764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,3.0,0.5555555555555556,1.0,0.5,0.5,0.11547005383792514,0.03954802259887005,0.5803186706027745,0.2598870056497175,0.22033898305084745,0.8530130682324384,,,,,,,,,,,,,
med-91ae4098e221,rar_medicine,baseline,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06280742930213275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,3.0,0.6666666666666666,0.6,0.09999999999999998,0.5,0.4472135954999579,0.051282051282051266,0.8164965809277261,0.33846153846153837,0.2871794871794871,0.8784761448960934,,,,,,,,,,,,,
med-91ae4098e221,rar_medicine,agentic-noval,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10053113386279715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,3.0,0.4444444444444444,0.0,-0.5,0.5,-0.10369516947304253,0.01538461538461533,0.15303334194570947,0.4615384615384615,0.4461538461538462,0.9893554297123034,,,,,,,,,,,,,
med-91ae4098e221,rar_medicine,agentic,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08506432650263591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,3.0,0.8888888888888888,1.0,0.5,0.5,0.7258661863112977,0.1049382716049383,1.2336343085216404,0.35802469135802467,0.2530864197530864,0.8784761448960934,,,,,,,,,,,,,
med-91ae4098e221,rar_medicine,agentic-goldonly,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04752371409476055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,3.0,0.7777777777777778,1.0,0.5,0.5,0.5773502691896257,0.047619047619047616,1.0020060200702532,0.3714285714285714,0.32380952380952377,0.8784761448960933,,,,,,,,,,,,,
med-91ae4098e221,rar_medicine,agentic-negonly,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059166418907806224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,3.0,0.6666666666666666,0.6,0.09999999999999998,0.5,0.4472135954999579,0.048309178743961345,0.816496580927726,0.40579710144927533,0.357487922705314,0.8784761448960933,,,,,,,,,,,,,
med-91ae4098e221,rar_medicine,agentic-realneg,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10053113386279715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,3.0,0.4444444444444444,0.0,-0.5,0.5,-0.10369516947304253,0.01538461538461533,0.15303334194570947,0.4615384615384615,0.4461538461538462,0.9893554297123034,,,,,,,,,,,,,
med-931e7fb4de55,rar_medicine,shipped,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18015631073125438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,2.0,0.625,1.0,0.33333333333333337,0.6666666666666666,0.2199706725320299,0.11666666666666656,0.6475857892133593,0.3433333333333332,0.22666666666666666,,,,,,,,,,,,,,
med-931e7fb4de55,rar_medicine,baseline,,,,,,,,,,,,,,,,,rollout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11220985245758765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,2.0,0.75,1.0,0.33333333333333337,0.6666666666666666,0.4898979485566356,0.09677419354838707,0.8624393618641032,0.4032258064516128,0.30645161290322576,,,,,,,,,,,,,,
