uid,domain,rubric_source,n_criteria,n_claims,n_core_claims,n_subquestions,claim_recall,claim_recall_core,grounded_fraction,generic_fraction,unsupported_fraction,subquestion_coverage,mean_criteria_per_claim,n_uncovered_claims,n_criteria_labelled,uncovered_claim_ids,unsupported_criteria,error,_family,n_items,n_responses_scored,n_judge_errors,variants_scored,response_set_fingerprint,score__gold,score__terse_correct,score__missing_step,score__numeric_error,score__right_method_wrong_answer,score__verbose_empty,score__off_topic,margin__terse_correct,margin__missing_step,margin__numeric_error,margin__right_method_wrong_answer,margin__verbose_empty,margin__off_topic,mean_margin,min_margin,rank_acc,rank_credit,n_rank_pairs,n_rank_ties,rank_tie_rate,auc_good_vs_bad,n_auc_pairs_good_vs_bad,auc_credit_good_vs_bad,auc_gold_vs_degraded,n_auc_pairs_gold_vs_degraded,auc_credit_gold_vs_degraded,score_mean,score_std,score_range,hack_verbose,hack_verbose_margin,hack_confident_wrong,hack_confident_wrong_margin,n_degraded,n_saturated,saturation_rate,score_numeric__gold,score_numeric__terse_correct,score_numeric__missing_step,score_numeric__numeric_error,score_numeric__right_method_wrong_answer,score_numeric__verbose_empty,score_numeric__off_topic,margin__terse_correct__numeric,margin__missing_step__numeric,margin__numeric_error__numeric,margin__right_method_wrong_answer__numeric,margin__verbose_empty__numeric,margin__off_topic__numeric,mean_margin__numeric,min_margin__numeric,rank_acc__numeric,rank_credit__numeric,n_rank_pairs__numeric,n_rank_ties__numeric,rank_tie_rate__numeric,auc_good_vs_bad__numeric,n_auc_pairs_good_vs_bad__numeric,auc_credit_good_vs_bad__numeric,auc_gold_vs_degraded__numeric,n_auc_pairs_gold_vs_degraded__numeric,auc_credit_gold_vs_degraded__numeric,score_mean__numeric,score_std__numeric,score_range__numeric,hack_verbose__numeric,hack_verbose_margin__numeric,hack_confident_wrong__numeric,hack_confident_wrong_margin__numeric,n_degraded__numeric,n_saturated__numeric,saturation_rate__numeric,score_unweighted__gold,score_unweighted__terse_correct,score_unweighted__missing_step,score_unweighted__numeric_error,score_unweighted__right_method_wrong_answer,score_unweighted__verbose_empty,score_unweighted__off_topic,margin__terse_correct__unweighted,margin__missing_step__unweighted,margin__numeric_error__unweighted,margin__right_method_wrong_answer__unweighted,margin__verbose_empty__unweighted,margin__off_topic__unweighted,mean_margin__unweighted,min_margin__unweighted,rank_acc__unweighted,rank_credit__unweighted,n_rank_pairs__unweighted,n_rank_ties__unweighted,rank_tie_rate__unweighted,auc_good_vs_bad__unweighted,n_auc_pairs_good_vs_bad__unweighted,auc_credit_good_vs_bad__unweighted,auc_gold_vs_degraded__unweighted,n_auc_pairs_gold_vs_degraded__unweighted,auc_credit_gold_vs_degraded__unweighted,score_mean__unweighted,score_std__unweighted,score_range__unweighted,hack_verbose__unweighted,hack_verbose_margin__unweighted,hack_confident_wrong__unweighted,hack_confident_wrong_margin__unweighted,n_degraded__unweighted,n_saturated__unweighted,saturation_rate__unweighted,n_question_anchors,question_words,reference_words,generic_criterion_rate,generic_rate_permuted,specificity_lift,weight_mass_on_generic_raw,weight_mass_on_generic_paper,mean_anchors_per_criterion,weak_grounding_rate,recyclable_rate,mass_produced_title_rate,max_title_reuse,title_reuse_ge2_rate,subjective_rate,style_rate,subjective_or_style_rate,generic_and_subjective_rate,weight_mass_on_subjective,weight_mass_on_subjective_paper,mean_trigram_overlap_with_reference,criteria_with_ge50pct_trigram_overlap,criteria_with_ge30pct_trigram_overlap,mean_4gram_overlap_with_question,n_generic,n_criteria_scored
sci-63ae3ace661f,rar_science,baseline,8.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,53.0,20.0,0.0,1.0,1.0,0.0,0.0,3.125,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.019345238095238096,0.0,8.0
sci-63ae3ace661f,rar_science,agentic,8.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,53.0,20.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12291666666666666,0.125,0.25,0.008928571428571428,0.0,8.0
sci-63ae3ace661f,rar_science,agentic-noval,8.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,53.0,20.0,0.0,1.0,1.0,0.0,0.0,4.375,0.125,0.0,0.0,1.0,0.0,0.0,0.125,0.125,0.0,0.11428571428571428,0.10769230769230768,0.08333333333333333,0.125,0.125,0.0,0.0,8.0
sci-88a263c8039c,rar_science,shipped,8.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,54.0,32.0,0.0,1.0,1.0,0.0,0.0,5.75,0.0,0.0,0.0,3.0,0.125,0.5,0.25,0.625,0.0,0.6896551724137931,0.6071428571428571,0.013888888888888888,0.0,0.0,0.06474358974358975,0.0,8.0
sci-88a263c8039c,rar_science,baseline,8.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,54.0,32.0,0.125,1.0,0.875,0.1111111111111111,0.10294117647058823,3.5,0.25,0.0,0.0,1.0,0.0,0.375,0.0,0.375,0.0,0.3888888888888889,0.3970588235294118,0.017857142857142856,0.0,0.0,0.0,1.0,8.0
sci-88a263c8039c,rar_science,agentic,8.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,54.0,32.0,0.0,1.0,1.0,0.0,0.0,4.625,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.125,0.0,0.10344827586206896,0.11290322580645162,0.017857142857142856,0.0,0.0,0.041035353535353536,0.0,8.0
sci-88a263c8039c,rar_science,agentic-noval,8.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,54.0,32.0,0.0,1.0,1.0,0.0,0.0,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.02291666666666667,0.0,8.0
sci-d0020349f91f,rar_science,shipped,6.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,52.0,30.0,0.16666666666666666,1.0,0.8333333333333334,0.14285714285714285,0.1372549019607843,2.5,0.16666666666666666,0.0,0.0,3.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,1.0,0.16666666666666666,1.0,1.0,0.015151515151515152,0.0,0.0,0.15277777777777776,1.0,6.0
sci-d0020349f91f,rar_science,baseline,6.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,52.0,30.0,0.3333333333333333,1.0,0.6666666666666667,0.3333333333333333,0.31481481481481477,1.3333333333333333,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.16666666666666666,0.48148148148148145,0.5,0.015151515151515152,0.0,0.0,0.0,2.0,6.0
sci-d0020349f91f,rar_science,agentic,6.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,52.0,30.0,0.3333333333333333,1.0,0.6666666666666667,0.38461538461538464,0.3478260869565218,2.3333333333333335,0.3333333333333333,0.0,0.0,2.0,0.6666666666666666,0.0,0.5,0.5,0.0,0.38461538461538464,0.5,0.15277777777777776,0.16666666666666666,0.16666666666666666,0.0,2.0,6.0
sci-d0020349f91f,rar_science,agentic-noval,6.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,52.0,30.0,0.16666666666666666,1.0,0.8333333333333334,0.1724137931034483,0.17543859649122806,1.8333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5172413793103449,0.5263157894736842,0.0,0.0,0.0,0.0,1.0,6.0
sci-2907ae60d945,rar_science,shipped,6.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,37.0,23.0,0.0,1.0,1.0,0.0,0.0,1.5,0.5,0.0,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.11538461538461539,0.06382978723404255,0.0,0.0,0.0,0.03333333333333333,0.0,6.0
sci-2907ae60d945,rar_science,baseline,6.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,37.0,23.0,0.8333333333333334,1.0,0.16666666666666663,0.8181818181818182,0.8409090909090908,0.3333333333333333,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,5.0,6.0
sci-2907ae60d945,rar_science,agentic,6.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,37.0,23.0,0.3333333333333333,0.8333333333333334,0.5,0.2857142857142857,0.20689655172413796,1.1666666666666667,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03518518518518519,2.0,6.0
sci-2907ae60d945,rar_science,agentic-noval,6.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,37.0,23.0,0.5,1.0,0.5,0.48,0.46666666666666656,0.8333333333333334,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
sci-d92b2e4dd269,rar_science,shipped,8.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,47.0,69.0,0.5,1.0,0.5,0.36666666666666664,0.4126984126984127,1.0,0.75,0.0,0.0,2.0,0.25,0.125,0.0,0.125,0.125,0.13333333333333333,0.11111111111111109,0.03125,0.0,0.0,0.0,4.0,8.0
sci-d92b2e4dd269,rar_science,baseline,8.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,47.0,69.0,0.125,1.0,0.875,0.12903225806451613,0.1111111111111111,1.25,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
sci-d92b2e4dd269,rar_science,agentic,8.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,47.0,69.0,0.0,1.0,1.0,0.0,0.0,1.875,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16785714285714284,0.125,0.125,0.0,0.0,8.0
sci-d92b2e4dd269,rar_science,agentic-noval,8.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,47.0,69.0,0.0,1.0,1.0,0.0,0.0,1.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.125,0.125,0.08333333333333333,0.0,8.0
sci-77ddc9bce7ef,rar_science,shipped,7.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,68.0,53.0,0.2857142857142857,1.0,0.7142857142857143,0.25,0.2040816326530612,1.7142857142857142,0.42857142857142855,0.0,0.0,3.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.375,0.2653061224489796,0.0,0.0,0.0,0.0,2.0,7.0
sci-77ddc9bce7ef,rar_science,baseline,7.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,68.0,53.0,0.2857142857142857,1.0,0.7142857142857143,0.25,0.22950819672131145,1.4285714285714286,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
sci-77ddc9bce7ef,rar_science,agentic,7.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,68.0,53.0,0.0,1.0,1.0,0.0,0.0,3.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,7.0
sci-77ddc9bce7ef,rar_science,agentic-noval,7.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,68.0,53.0,0.0,1.0,1.0,0.0,0.0,2.7142857142857144,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
sci-b89c9561e59a,rar_science,shipped,6.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,50.0,29.0,0.0,1.0,1.0,0.0,0.0,2.3333333333333335,0.3333333333333333,0.0,0.0,1.0,0.0,0.3333333333333333,0.16666666666666666,0.5,0.0,0.5652173913043478,0.575,0.027777777777777776,0.0,0.0,0.018518518518518517,0.0,6.0
sci-b89c9561e59a,rar_science,baseline,6.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,50.0,29.0,0.16666666666666666,1.0,0.8333333333333334,0.17857142857142858,0.18518518518518517,2.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.17857142857142858,0.18518518518518517,0.0,0.0,0.0,0.0,1.0,6.0
sci-b89c9561e59a,rar_science,agentic,6.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,50.0,29.0,0.0,1.0,1.0,0.0,0.0,3.1666666666666665,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.19047619047619047,0.12727272727272723,0.43076923076923074,0.5,0.6666666666666666,0.0,0.0,6.0
sci-b89c9561e59a,rar_science,agentic-noval,6.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,50.0,29.0,0.3333333333333333,1.0,0.6666666666666667,0.3333333333333333,0.3333333333333333,1.5,0.6666666666666666,0.0,0.0,1.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.2333333333333333,0.3333333333333333,0.3333333333333333,0.0,2.0,6.0
sci-c9cb52bc2df5,rar_science,shipped,6.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,31.0,12.0,0.0,1.0,1.0,0.0,0.0,2.1666666666666665,0.3333333333333333,0.0,0.0,4.0,0.16666666666666666,0.5,0.16666666666666666,0.5,0.0,0.48,0.4893617021276595,0.0,0.0,0.0,0.0,0.0,6.0
sci-c9cb52bc2df5,rar_science,baseline,6.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,31.0,12.0,0.16666666666666666,1.0,0.8333333333333334,0.09523809523809523,0.06521739130434781,2.3333333333333335,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
sci-c9cb52bc2df5,rar_science,agentic,6.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,31.0,12.0,0.0,1.0,1.0,0.0,0.0,3.8333333333333335,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,6.0
sci-c9cb52bc2df5,rar_science,agentic-noval,6.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,31.0,12.0,0.0,1.0,1.0,0.0,0.0,3.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10185185185185186,0.0,6.0
sci-2bd6dfe7ec62,rar_science,shipped,6.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,72.0,27.0,0.0,1.0,1.0,0.0,0.0,4.666666666666667,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.34615384615384615,0.36170212765957444,0.038461538461538464,0.0,0.0,0.041666666666666664,0.0,6.0
sci-2bd6dfe7ec62,rar_science,baseline,6.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,72.0,27.0,0.0,1.0,1.0,0.0,0.0,3.5,0.16666666666666666,0.0,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.3181818181818182,0.34146341463414637,0.10606060606060606,0.16666666666666666,0.16666666666666666,0.016666666666666666,0.0,6.0
sci-2bd6dfe7ec62,rar_science,agentic,6.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,72.0,27.0,0.0,1.0,1.0,0.0,0.0,2.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12962962962962962,0.16666666666666666,0.16666666666666666,0.020833333333333332,0.0,6.0
sci-2bd6dfe7ec62,rar_science,agentic-noval,6.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,72.0,27.0,0.0,1.0,1.0,0.0,0.0,3.3333333333333335,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12962962962962962,0.16666666666666666,0.16666666666666666,0.020833333333333332,0.0,6.0
sci-ffbf0ceefaf6,rar_science,shipped,7.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,38.0,38.0,0.14285714285714285,0.8571428571428571,0.7142857142857142,0.11538461538461539,0.05660377358490565,2.142857142857143,0.42857142857142855,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.34615384615384615,0.320754716981132,0.0,0.0,0.0,0.0,1.0,7.0
sci-ffbf0ceefaf6,rar_science,baseline,7.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,38.0,38.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0.0,3.142857142857143,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
sci-ffbf0ceefaf6,rar_science,agentic,7.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,38.0,38.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0.0,3.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
sci-ffbf0ceefaf6,rar_science,agentic-noval,7.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,38.0,38.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0.0,3.7142857142857144,0.14285714285714285,0.0,0.0,2.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714287,0.0,0.0,0.0,0.0,7.0
sci-b96c8a4cd0a4,rar_science,shipped,6.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,92.0,16.0,0.16666666666666666,1.0,0.8333333333333334,0.08333333333333333,0.06818181818181818,3.6666666666666665,0.16666666666666666,0.0,0.0,5.0,0.16666666666666666,0.5,0.16666666666666666,0.5,0.16666666666666666,0.4166666666666667,0.3863636363636363,0.041666666666666664,0.0,0.0,0.0765993265993266,1.0,6.0
sci-b96c8a4cd0a4,rar_science,baseline,6.0,,,,,,,,,,,,,,,,grounding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,92.0,16.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,3.5,0.16666666666666666,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.14814814814814814,0.1372549019607843,0.027777777777777776,0.0,0.0,0.0,0.0,6.0
