uid,domain,rubric_source,n_items,n_subparts,subpart_kind,is_mcq,question_words,reference_words,items_per_subpart,weight_mass,weight_mass_per_criterion,paper_weight_mass,paper_weight_mass_per_criterion,n_subparts_scored,n_orphan_subparts,orphan_subpart_rate,mean_best_subpart_overlap,error,_family,n_criteria,n_question_anchors,generic_criterion_rate,generic_rate_permuted,specificity_lift,weight_mass_on_generic_raw,weight_mass_on_generic_paper,mean_anchors_per_criterion,weak_grounding_rate,recyclable_rate,mass_produced_title_rate,max_title_reuse,title_reuse_ge2_rate,subjective_rate,style_rate,subjective_or_style_rate,generic_and_subjective_rate,weight_mass_on_subjective,weight_mass_on_subjective_paper,mean_trigram_overlap_with_reference,criteria_with_ge50pct_trigram_overlap,criteria_with_ge30pct_trigram_overlap,mean_4gram_overlap_with_question,n_generic,n_criteria_scored,checks,compliance_rate,fully_compliant_rubric,item_count_ok,polarity_single_rate,negative_weight_rate,weight_order_violation_rate,weight_order_violation_pair_rate,pitfall_mirror_rate,n_pitfall_mirrors,max_pitfall_mirror_similarity,pitfall_fraction,weight_band_rate,unclassified_polarity_rate,check_item_count_7_20_rate,check_title_2_to_4_words_rate,check_description_single_sentence_rate,check_category_legal_rate,check_weight_in_range_rate,check_weight_matches_band_rate,check_pitfall_opener_rate,check_rar_keys_only_rate,check_no_verbatim_copy_rate,check_self_contained_rate,n_weight_order_pairs,pitfall_mirror_pairs
med-48491d33ec3d,rar_medicine,agentic,10.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.5,0.0,1.0,1.0,0.2,1.0,0.15789473684210525,0.0,0.0,0.4935492277145386,0.2,0.8,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.0,1.0,0.9,1.0,19.0,[]
med-48491d33ec3d,rar_medicine,agentic-tools,7.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.7142857142857143,0.0,1.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.3878079056739807,0.2857142857142857,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,[]
med-51d19faca215,rar_medicine,shipped,10.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.9,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3184637725353241,0.1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,24.0,[]
med-51d19faca215,rar_medicine,baseline,8.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.75,0.0,1.0,0.0,0.125,1.0,0.06666666666666667,1.0,1.0,0.6801789402961731,0.125,0.75,0.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,15.0,"[{'pitfall_index': 7, 'positive_index': 0, 'similarity': 0.6801789402961731}]"
med-51d19faca215,rar_medicine,agentic,9.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.3333333333333333,0.0,1.0,1.0,0.2222222222222222,0.0,0.0,1.0,1.0,0.6053704023361206,0.2222222222222222,0.8888888888888888,0.0,1.0,0.7777777777777778,1.0,1.0,1.0,0.8888888888888888,0.0,1.0,0.5555555555555556,1.0,11.0,"[{'pitfall_index': 8, 'positive_index': 0, 'similarity': 0.6053704023361206}]"
med-51d19faca215,rar_medicine,agentic-tools,6.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': False, 'reason': '6 items'}}",0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.5,1.0,9.0,[]
med-533a7b79571a,rar_medicine,shipped,12.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.75,0.0,1.0,0.0,0.25,0.0,0.0,1.0,2.0,0.9696550369262695,0.25,1.0,0.08333333333333333,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,24.0,"[{'pitfall_index': 9, 'positive_index': 2, 'similarity': 0.9696550369262695}, {'pitfall_index': 11, 'positive_index': 5, 'similarity': 0.6458459496498108}]"
med-533a7b79571a,rar_medicine,baseline,9.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",1.0,1.0,1.0,0.0,0.2222222222222222,0.0,0.0,1.0,3.0,0.6987378597259521,0.2222222222222222,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,"[{'pitfall_index': 7, 'positive_index': 0, 'similarity': 0.6774768829345703}, {'pitfall_index': 7, 'positive_index': 2, 'similarity': 0.6987378597259521}, {'pitfall_index': 8, 'positive_index': 3, 'similarity': 0.6473079323768616}]"
med-533a7b79571a,rar_medicine,agentic,12.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.5833333333333334,0.0,1.0,1.0,0.25,0.0,0.0,1.0,1.0,0.619840145111084,0.25,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8333333333333334,1.0,24.0,"[{'pitfall_index': 9, 'positive_index': 6, 'similarity': 0.619840145111084}]"
med-533a7b79571a,rar_medicine,agentic-tools,12.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.9166666666666666,0.0,1.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.4028714895248413,0.08333333333333333,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,38.0,[]
med-64de5a90cbca,rar_medicine,shipped,10.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.9,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3969550132751465,0.2,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,20.0,[]
med-64de5a90cbca,rar_medicine,baseline,10.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.6,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.43709373474121094,0.2,0.6,0.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,13.0,[]
med-64de5a90cbca,rar_medicine,agentic,15.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.4,0.0,1.0,1.0,0.2,1.0,0.24390243902439024,0.0,0.0,0.4470621943473816,0.2,0.6,0.0,1.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.9333333333333333,41.0,[]
med-64de5a90cbca,rar_medicine,agentic-tools,14.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.7142857142857143,0.0,1.0,1.0,0.14285714285714285,1.0,0.08888888888888889,0.0,0.0,0.5728732347488403,0.14285714285714285,0.9285714285714286,0.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.0,1.0,0.9285714285714286,0.9285714285714286,45.0,[]
med-70fca288ce5a,rar_medicine,shipped,8.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.875,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.1878879964351654,0.125,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,16.0,[]
med-70fca288ce5a,rar_medicine,baseline,11.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.8181818181818182,0.0,1.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.47847864031791687,0.2727272727272727,1.0,0.0,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,19.0,[]
med-70fca288ce5a,rar_medicine,agentic,8.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.375,0.0,1.0,1.0,0.25,1.0,0.1111111111111111,0.0,0.0,0.4270046055316925,0.25,0.875,0.0,1.0,0.875,0.875,1.0,1.0,0.875,0.0,1.0,0.75,1.0,9.0,[]
med-70fca288ce5a,rar_medicine,agentic-tools,12.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.5833333333333334,0.0,1.0,1.0,0.25,1.0,0.041666666666666664,0.0,0.0,0.378505140542984,0.25,0.9166666666666666,0.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,0.0,1.0,1.0,1.0,24.0,[]
med-8087bfa21ada,rar_medicine,shipped,9.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.8888888888888888,0.0,1.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.37257125973701477,0.1111111111111111,1.0,0.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,[]
med-8087bfa21ada,rar_medicine,baseline,8.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.875,0.0,1.0,0.0,0.25,0.0,0.0,1.0,1.0,0.7199192047119141,0.25,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,11.0,"[{'pitfall_index': 5, 'positive_index': 1, 'similarity': 0.7199192047119141}]"
med-8087bfa21ada,rar_medicine,agentic,15.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.3333333333333333,0.0,1.0,1.0,0.2,1.0,0.1951219512195122,1.0,1.0,0.6614969968795776,0.2,0.6,0.0,1.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,0.8,1.0,41.0,"[{'pitfall_index': 13, 'positive_index': 7, 'similarity': 0.6614969968795776}]"
med-8087bfa21ada,rar_medicine,agentic-tools,6.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': False, 'reason': '6 items'}}",0.5,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,1.0,1.0,0.713134229183197,0.16666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,6.0,"[{'pitfall_index': 5, 'positive_index': 2, 'similarity': 0.713134229183197}]"
med-9eeced93c38b,rar_medicine,shipped,10.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.7,0.0,1.0,0.0,0.1,0.0,0.0,1.0,1.0,0.6094438433647156,0.1,1.0,0.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,26.0,"[{'pitfall_index': 8, 'positive_index': 0, 'similarity': 0.6094438433647156}]"
med-9eeced93c38b,rar_medicine,baseline,7.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.7142857142857143,0.0,1.0,0.0,0.2857142857142857,0.0,0.0,1.0,1.0,0.63373202085495,0.2857142857142857,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.8571428571428571,1.0,8.0,"[{'pitfall_index': 5, 'positive_index': 1, 'similarity': 0.63373202085495}]"
med-9eeced93c38b,rar_medicine,agentic,8.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.5,0.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.3548583686351776,0.25,0.875,0.0,1.0,1.0,1.0,1.0,1.0,0.875,0.0,1.0,0.875,1.0,9.0,[]
med-9eeced93c38b,rar_medicine,agentic-tools,6.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': False, 'reason': '6 items'}}",0.6666666666666666,0.0,0.0,1.0,0.16666666666666666,1.0,0.25,0.0,0.0,0.4678371846675873,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.0,1.0,1.0,1.0,4.0,[]
med-a05b680eb6c1,rar_medicine,shipped,10.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.7,0.0,1.0,0.0,0.2,0.0,0.0,1.0,1.0,0.8550847768783569,0.2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,19.0,"[{'pitfall_index': 9, 'positive_index': 1, 'similarity': 0.8550847768783569}]"
med-a05b680eb6c1,rar_medicine,baseline,9.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.8888888888888888,0.0,1.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.24876590073108673,0.1111111111111111,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,21.0,[]
med-a05b680eb6c1,rar_medicine,agentic,15.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.26666666666666666,0.0,1.0,1.0,0.2,0.0,0.0,1.0,1.0,0.6633609533309937,0.2,0.6,0.0,1.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,0.7333333333333333,1.0,21.0,"[{'pitfall_index': 13, 'positive_index': 0, 'similarity': 0.6633609533309937}]"
med-a05b680eb6c1,rar_medicine,agentic-tools,16.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.5,0.0,1.0,1.0,0.125,0.0,0.0,0.0,0.0,0.465302050113678,0.125,0.75,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.0,1.0,0.6875,0.875,35.0,[]
med-b21da7abe861,rar_medicine,shipped,10.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.9,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.18538370728492737,0.1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,26.0,[]
med-b21da7abe861,rar_medicine,baseline,8.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.875,0.0,1.0,0.0,0.25,0.0,0.0,1.0,1.0,0.6303660869598389,0.25,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,11.0,"[{'pitfall_index': 7, 'positive_index': 0, 'similarity': 0.6303660869598389}]"
med-b21da7abe861,rar_medicine,agentic,11.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.45454545454545453,0.0,1.0,1.0,0.18181818181818182,1.0,0.1,1.0,1.0,0.6730726957321167,0.18181818181818182,0.9090909090909091,0.0,1.0,0.7272727272727273,1.0,1.0,1.0,0.9090909090909091,0.0,1.0,0.8181818181818182,1.0,20.0,"[{'pitfall_index': 9, 'positive_index': 0, 'similarity': 0.6730726957321167}]"
med-b21da7abe861,rar_medicine,agentic-tools,10.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.4,0.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.3513139486312866,0.1,1.0,0.0,1.0,0.4,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,24.0,[]
med-b78dbf37f022,rar_medicine,shipped,7.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",1.0,1.0,1.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.28412163257598877,0.14285714285714285,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,[]
med-b78dbf37f022,rar_medicine,baseline,6.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': False, 'reason': '6 items'}}",0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5293310880661011,0.16666666666666666,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,8.0,[]
med-b78dbf37f022,rar_medicine,agentic,14.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.42857142857142855,0.0,1.0,1.0,0.21428571428571427,1.0,0.1,1.0,2.0,0.8660018444061279,0.21428571428571427,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,0.7857142857142857,1.0,40.0,"[{'pitfall_index': 10, 'positive_index': 0, 'similarity': 0.6049624681472778}, {'pitfall_index': 11, 'positive_index': 1, 'similarity': 0.8660018444061279}]"
med-b78dbf37f022,rar_medicine,agentic-tools,15.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.6666666666666666,0.0,1.0,1.0,0.2,0.0,0.0,1.0,1.0,0.7049959301948547,0.2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8666666666666667,1.0,41.0,"[{'pitfall_index': 11, 'positive_index': 1, 'similarity': 0.7049959301948547}]"
med-b89d3eed861e,rar_medicine,shipped,14.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.9285714285714286,0.0,1.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.3961796164512634,0.07142857142857142,1.0,0.0,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,[]
med-b89d3eed861e,rar_medicine,baseline,13.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.8461538461538461,0.0,1.0,0.0,0.15384615384615385,1.0,0.3076923076923077,0.0,0.0,0.5821597576141357,0.15384615384615385,0.9230769230769231,0.0,1.0,0.9230769230769231,1.0,1.0,1.0,0.9230769230769231,1.0,1.0,0.9230769230769231,1.0,26.0,[]
med-b89d3eed861e,rar_medicine,agentic,8.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.375,0.0,1.0,1.0,0.125,1.0,0.2,0.0,0.0,0.5721001029014587,0.125,0.625,0.0,1.0,1.0,1.0,1.0,1.0,0.625,0.0,1.0,0.875,1.0,10.0,[]
med-b89d3eed861e,rar_medicine,agentic-tools,8.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.625,0.0,1.0,1.0,0.125,1.0,0.06666666666666667,1.0,1.0,0.7024749517440796,0.125,0.875,0.0,1.0,1.0,1.0,1.0,1.0,0.875,0.0,1.0,0.875,1.0,15.0,"[{'pitfall_index': 7, 'positive_index': 4, 'similarity': 0.7024749517440796}]"
med-c18f142a5a38,rar_medicine,shipped,10.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",1.0,1.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.32797497510910034,0.2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,[]
med-c18f142a5a38,rar_medicine,baseline,8.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.335652619600296,0.25,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,[]
med-c18f142a5a38,rar_medicine,agentic,6.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': False, 'reason': '6 items'}}",0.3333333333333333,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.21964196860790253,0.5,0.8333333333333334,0.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.0,1.0,1.0,1.0,2.0,[]
med-c18f142a5a38,rar_medicine,agentic-tools,6.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': False, 'reason': '6 items'}}",0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.38509249687194824,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,[]
med-c284c536782e,rar_medicine,shipped,8.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.75,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.5894799828529358,0.125,1.0,0.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,[]
med-c284c536782e,rar_medicine,baseline,7.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.7142857142857143,0.0,1.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.5405571460723877,0.2857142857142857,1.0,0.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,8.0,[]
med-c284c536782e,rar_medicine,agentic,6.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': False, 'reason': '6 items'}}",0.3333333333333333,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,1.0,1.0,0.7570540904998779,0.16666666666666666,0.8333333333333334,0.0,0.0,0.8333333333333334,1.0,1.0,1.0,0.8333333333333334,0.0,1.0,0.6666666666666666,1.0,6.0,"[{'pitfall_index': 5, 'positive_index': 0, 'similarity': 0.7570540904998779}]"
med-c284c536782e,rar_medicine,agentic-tools,6.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': False, 'reason': '6 items'}}",0.3333333333333333,0.0,0.0,1.0,0.16666666666666666,1.0,0.5,1.0,1.0,0.707770586013794,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.0,1.0,0.6666666666666666,1.0,6.0,"[{'pitfall_index': 4, 'positive_index': 0, 'similarity': 0.707770586013794}]"
med-c55945849375,rar_medicine,shipped,10.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",1.0,1.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.43452024459838867,0.1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,[]
med-c55945849375,rar_medicine,baseline,10.0,,,,,,,,,,,,,,,,lint,,,,,,,,,,,,,,,,,,,,,,,,,,"{'item_count_7_20': {'name': 'item_count_7_20', 'applicable': True, 'passed': True, 'reason': ''}}",0.8,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5483849048614502,0.2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,19.0,[]
