qid,n_items,pitfall_mirror_max,n_pitfall_mirrors,max_cos,mean_cos,max_jaccard,mean_jaccard,max_cos_same_marks,n_pairs,n_pairs_ge_0.5,n_pairs_ge_0.7,n_true_pairs_ge_0.5,n_true_pairs_ge_0.7
rar_medicine:17165,8,0.23225149512290955,0,0.5398688316345215,0.07743316143751144,0.18181818181818182,0.020958208458208456,0.0,28,1,0,0,0
rar_medicine:17167,10,0.0,0,0.47750455141067505,0.23702971637248993,0.2857142857142857,0.07955515254534862,0.46716028451919556,45,0,0,0,0
rar_medicine:17169,10,0.4145320951938629,0,0.38554325699806213,0.0766279324889183,0.13333333333333333,0.023660752827419494,0.0,45,0,0,0,0
rar_medicine:17170,9,0.45109811425209045,0,0.43629729747772217,0.16385777294635773,0.25,0.08456951998618666,0.0,36,0,0,0,0
rar_medicine:17173,13,0.7305880784988403,0,0.6985970139503479,0.0907827615737915,0.5714285714285714,0.029661791200252738,0.0,78,5,0,0,0
rar_medicine:17177,10,0.467577189207077,0,0.4395901560783386,0.13300111889839172,0.13333333333333333,0.019674243216554876,0.0,45,0,0,0,0
rar_medicine:17178,10,0.40006715059280396,0,0.40379318594932556,0.13029058277606964,0.36363636363636365,0.03524710535804447,0.0,45,0,0,0,0
rar_medicine:17185,10,0.18774253129959106,0,0.42380237579345703,0.06268466264009476,0.16666666666666666,0.012011300246594364,0.06966444849967957,45,0,0,0,0
rar_medicine:17188,9,0.04543798789381981,0,0.40206536650657654,0.09613460302352905,0.14285714285714285,0.02214359427981719,0.0,36,0,0,0,0
rar_medicine:17191,10,0.4995514750480652,0,0.5986358523368835,0.1120653823018074,0.2777777777777778,0.04122013912777586,0.0,45,2,0,0,0
rar_medicine:17192,9,0.13265053927898407,0,0.44430026412010193,0.10034560412168503,0.3,0.04446881413793178,0.175693541765213,36,0,0,0,0
rar_medicine:17193,10,0.248323455452919,0,0.49988800287246704,0.09291630983352661,0.26666666666666666,0.04277306027306027,0.0,45,0,0,0,0
rar_medicine:17197,9,0.5346996188163757,0,0.5032125115394592,0.12004417926073074,0.4,0.04631387131387131,0.0,36,1,0,0,0
rar_medicine:17198,9,0.5984014868736267,0,0.56320720911026,0.10658629983663559,0.21428571428571427,0.02953502107913872,0.17026002705097198,36,1,0,0,0
rar_medicine:17199,9,0.599610447883606,0,0.6733378171920776,0.2650656998157501,0.36363636363636365,0.10684854074946953,0.5637896060943604,36,5,0,1,0
rar_medicine:17201,9,0.0,0,0.5193049311637878,0.15933126211166382,0.3333333333333333,0.07729534552612467,0.0,36,1,0,0,0
rar_medicine:17202,10,0.3595437705516815,0,0.4520708918571472,0.09199956059455872,0.26666666666666666,0.028129738338716667,0.12410039454698563,45,0,0,0,0
rar_medicine:17205,12,0.0,0,0.37731486558914185,0.07504682242870331,0.26666666666666666,0.024112624847918963,0.37731486558914185,66,0,0,0,0
rar_medicine:17207,10,0.28870660066604614,0,0.38038110733032227,0.11861532926559448,0.15789473684210525,0.048529749562077826,0.0,45,0,0,0,0
rar_medicine:17209,8,0.47717833518981934,0,0.7147287726402283,0.28458765149116516,0.45454545454545453,0.11793474382760095,0.0,28,3,1,0,0
rar_medicine:17210,13,0.26936161518096924,0,0.35434097051620483,0.09348978102207184,0.1875,0.03409179350326051,0.2681225836277008,78,0,0,0,0
rar_medicine:17221,7,0.23942621052265167,0,0.26526084542274475,0.13196447491645813,0.14285714285714285,0.04445945719718387,0.0,21,0,0,0,0
rar_medicine:17226,10,0.588360071182251,0,0.5332521200180054,0.15464898943901062,0.2727272727272727,0.054334400167733506,0.16559793055057526,45,1,0,0,0
rar_medicine:17227,8,0.3818153440952301,0,0.7807942628860474,0.115849070250988,0.46153846153846156,0.059126123458830226,0.0,28,1,1,0,0
rar_medicine:17229,10,0.8805703520774841,1,0.8377634882926941,0.20700731873512268,0.8,0.10699454866121533,0.0,45,6,1,0,0
rar_medicine:17233,10,0.13104917109012604,0,0.3429986238479614,0.0851113498210907,0.16666666666666666,0.027939560439560442,0.0,45,0,0,0,0
rar_medicine:17237,9,0.8712735772132874,1,0.8303768038749695,0.1822935938835144,0.5555555555555556,0.07178281957693723,0.8303768038749695,36,3,1,1,1
rar_medicine:17243,9,0.5906568765640259,0,0.6270039081573486,0.2448250949382782,0.3333333333333333,0.09069876882376883,0.0,36,4,0,0,0
rar_medicine:17244,8,0.3807423710823059,0,0.5527313947677612,0.153280109167099,0.3333333333333333,0.05691691656419653,0.0,28,1,0,0,0
rar_medicine:17245,10,0.8931849002838135,1,0.8344544172286987,0.10694687068462372,0.8,0.048456790123456786,0.8344544172286987,45,4,1,4,1
rar_medicine:17251,8,0.1613418608903885,0,0.5986522436141968,0.1470782607793808,0.375,0.060168155257440965,0.0,28,1,0,0,0
rar_medicine:17256,10,0.5345005393028259,0,0.5886116623878479,0.13529027998447418,0.23529411764705882,0.0464879985855218,0.030870305374264717,45,1,0,0,0
rar_medicine:17257,8,0.3479662835597992,0,0.33301323652267456,0.11147256940603256,0.18181818181818182,0.03019334988319951,0.1887526512145996,28,0,0,0,0
rar_medicine:17258,11,0.42354005575180054,0,0.6516717672348022,0.07600821554660797,0.16666666666666666,0.02907429590495952,0.0,55,1,0,0,0
rar_medicine:17260,7,0.4698750674724579,0,0.555686354637146,0.2365022897720337,0.3333333333333333,0.12329700620280008,0.0,21,1,0,0,0
rar_medicine:17262,9,0.3623697757720947,0,0.35084405541419983,0.14716514945030212,0.15789473684210525,0.05949019865106037,0.0,36,0,0,0,0
rar_medicine:17264,9,0.4055355489253998,0,0.3873755931854248,0.07205042243003845,0.25,0.03341022403522403,0.0,36,0,0,0,0
rar_medicine:17265,8,0.463578999042511,0,0.5262971520423889,0.24174296855926514,0.21052631578947367,0.08929078210231463,0.0,28,3,0,0,0
rar_medicine:17266,10,0.6555829048156738,0,0.6752479672431946,0.2234431803226471,0.35714285714285715,0.07129789422823478,0.0,45,3,0,0,0
rar_medicine:17270,10,0.4716649353504181,0,0.43089720606803894,0.06981101632118225,0.17647058823529413,0.023993262022157787,0.0,45,0,0,0,0
rar_medicine:17273,10,0.515555739402771,0,0.6698693037033081,0.10598291456699371,0.3076923076923077,0.0406155355174963,0.48190855979919434,45,1,0,0,0
rar_medicine:17274,8,0.5173167586326599,0,0.5319258570671082,0.2239043414592743,0.25,0.06794991761460041,0.0,28,2,0,0,0
rar_medicine:17280,10,0.08838220685720444,0,0.508661687374115,0.20955604314804077,0.2727272727272727,0.07812330323424234,0.508661687374115,45,2,0,1,0
rar_medicine:17281,7,0.6449352502822876,0,0.6085225939750671,0.19518019258975983,0.23076923076923078,0.06949558378129808,0.0,21,1,0,0,0
rar_medicine:17283,10,0.15502385795116425,0,0.5210551619529724,0.05740179121494293,0.2,0.015708034655403078,0.0,45,1,0,0,0
rar_medicine:17290,12,0.3431989550590515,0,0.392448753118515,0.09823351353406906,0.2727272727272727,0.03872543702089156,0.0,66,0,0,0,0
rar_medicine:17291,8,0.06286220997571945,0,0.4966711103916168,0.04473363235592842,0.25,0.017757204096213387,0.0,28,0,0,0,0
rar_medicine:17292,10,0.42578092217445374,0,0.4173669219017029,0.08232724666595459,0.15384615384615385,0.028330882510449074,0.08337043225765228,45,0,0,0,0
rar_medicine:17295,10,0.056825339794158936,0,0.46468058228492737,0.048285335302352905,0.08333333333333333,0.021656491656491653,0.0,45,0,0,0,0
rar_medicine:17298,11,0.3185192346572876,0,0.4469270408153534,0.09757976233959198,0.25,0.03227045681591136,0.0,55,0,0,0,0
rar_medicine:17302,8,0.15317904949188232,0,0.3187107741832733,0.09874706715345383,0.2,0.054520383682142085,0.0,28,0,0,0,0
rar_medicine:17307,11,0.30554911494255066,0,0.496235191822052,0.09839075803756714,0.4444444444444444,0.04368518423753437,0.20919838547706604,55,0,0,0,0
rar_medicine:17309,9,0.05832742899656296,0,0.3155585825443268,0.06786545366048813,0.125,0.01925736300736301,0.0,36,0,0,0,0
rar_medicine:17310,9,0.3438243865966797,0,0.7639216184616089,0.12849806249141693,0.2727272727272727,0.03989158989158989,0.7639216184616089,36,3,1,1,1
rar_medicine:17311,8,0.05028152838349342,0,0.5456689596176147,0.12827114760875702,0.2,0.05100434910806428,0.0,28,1,0,0,0
rar_medicine:17319,7,0.24477432668209076,0,0.232132226228714,0.07131963968276978,0.08333333333333333,0.016820324621076497,0.0,21,0,0,0,0
rar_medicine:17323,10,0.48283955454826355,0,0.5172104239463806,0.05805226042866707,0.2727272727272727,0.02190929116367713,0.5172104239463806,45,1,0,1,0
rar_medicine:17325,11,0.08774609863758087,0,0.4579276740550995,0.061056576669216156,0.3,0.02143998158704041,0.04650604724884033,55,0,0,0,0
rar_medicine:17326,10,0.26705771684646606,0,0.35587722063064575,0.08252935111522675,0.18181818181818182,0.027959588475584343,0.0,45,0,0,0,0
rar_medicine:17329,9,0.1662784218788147,0,0.3727250099182129,0.06522268801927567,0.23076923076923078,0.02438111996935526,0.0,36,0,0,0,0
rar_medicine:17331,7,0.5285285115242004,0,0.4429461658000946,0.09010183066129684,0.2222222222222222,0.022847522847522846,0.005413324572145939,21,0,0,0,0
rar_medicine:17337,7,0.5947641730308533,0,0.578575611114502,0.27734386920928955,0.4,0.0908002245187119,0.0,21,1,0,0,0
rar_medicine:17338,9,0.5633224248886108,0,0.7295594811439514,0.2568962574005127,0.5454545454545454,0.09334677250376425,0.0,36,5,1,0,0
rar_medicine:17339,9,0.24806702136993408,0,0.26368048787117004,0.07201291620731354,0.18181818181818182,0.044916657416657416,0.0,36,0,0,0,0
rar_medicine:17343,11,0.04186118394136429,0,0.5756151676177979,0.10134951770305634,0.36363636363636365,0.03919274981827755,0.0,55,3,0,0,0
rar_medicine:17353,10,0.45070475339889526,0,0.5139386653900146,0.12824055552482605,0.3333333333333333,0.04883634883634884,0.0,45,1,0,0,0
rar_medicine:17355,10,0.2363407015800476,0,0.3519477844238281,0.07317167520523071,0.23076923076923078,0.025806579041873157,0.27276068925857544,45,0,0,0,0
rar_medicine:17356,10,0.04482153430581093,0,0.36673402786254883,0.07195309549570084,0.18181818181818182,0.028589487185978413,0.0,45,0,0,0,0
rar_medicine:17364,12,0.2881179749965668,0,0.3822733163833618,0.12242861837148666,0.2,0.0470067464069012,0.0,66,0,0,0,0
rar_medicine:17365,10,0.6254931092262268,0,0.5911253690719604,0.15786035358905792,0.26666666666666666,0.06427324491049981,0.0,45,3,0,0,0
rar_medicine:17366,12,0.5620432496070862,0,0.735450804233551,0.11009957641363144,0.42857142857142855,0.040678013480926506,0.04371476545929909,66,2,1,0,0
rar_medicine:17367,10,0.2625461518764496,0,0.5109227299690247,0.09650850296020508,0.3333333333333333,0.03616779190308602,0.0,45,1,0,0,0
rar_medicine:17368,10,0.9063699841499329,1,0.8448657393455505,0.14056195318698883,0.4444444444444444,0.055026016104447475,0.0,45,2,1,0,0
rar_medicine:17373,8,0.7460359334945679,0,0.718058168888092,0.1768268197774887,0.3333333333333333,0.0560828498065893,0.0,28,1,1,0,0
rar_medicine:17378,8,0.37392130494117737,0,0.7531778812408447,0.27644962072372437,0.42857142857142855,0.09904006474384626,0.0,28,1,1,0,0
rar_medicine:17384,7,0.19935065507888794,0,0.5530900359153748,0.18856224417686462,0.25,0.07819658452674816,0.0,21,1,0,0,0
rar_medicine:17387,8,0.4619550406932831,0,0.5180649757385254,0.1950221210718155,0.1875,0.05457173253916951,0.0,28,2,0,0,0
rar_medicine:17388,11,0.6297364234924316,0,0.5876314640045166,0.12977240979671478,0.38461538461538464,0.04615340799551326,0.0,55,1,0,0,0
rar_medicine:17390,10,0.08226458728313446,0,0.6070547103881836,0.1173236295580864,0.25,0.04105046732497713,0.45430129766464233,45,2,0,0,0
rar_medicine:17394,10,0.28428253531455994,0,0.47522372007369995,0.16495567560195923,0.21428571428571427,0.06477937763799475,0.0,45,0,0,0,0
rar_medicine:17396,7,0.5334275960922241,0,0.5271347165107727,0.3043511211872101,0.38461538461538464,0.1503579479475101,0.0,21,2,0,0,0
rar_medicine:17397,9,0.0,0,0.5637710690498352,0.1772671937942505,0.3333333333333333,0.06510353072853074,0.0,36,2,0,0,0
rar_medicine:17402,9,0.4895111322402954,0,0.58526611328125,0.19844074547290802,0.2,0.03241503866503867,0.0,36,1,0,0,0
rar_medicine:17409,9,0.27255794405937195,0,0.4385024905204773,0.11484292149543762,0.23529411764705882,0.03523344035469938,0.0,36,0,0,0,0
rar_medicine:17410,10,0.7218692898750305,0,0.6907450556755066,0.1710755079984665,0.21428571428571427,0.04203857956437936,0.0,45,1,0,0,0
rar_medicine:17413,13,0.45642051100730896,0,0.43303871154785156,0.07646773755550385,0.21428571428571427,0.017072049588720224,0.0,78,0,0,0,0
rar_medicine:17415,9,0.31007933616638184,0,0.5461416840553284,0.1901456117630005,0.625,0.13883664447389937,0.0,36,2,0,0,0
rar_medicine:17417,12,0.4009919762611389,0,0.5295498371124268,0.20637160539627075,0.3125,0.11324507271955234,0.0,66,1,0,0,0
rar_medicine:17418,8,0.7487189769744873,0,0.814731240272522,0.4269411861896515,0.5833333333333334,0.21151133162134933,0.814731240272522,28,6,2,1,1
rar_medicine:17419,10,0.6699700951576233,0,0.6800500750541687,0.27542242407798767,0.375,0.1004653371320038,0.0,45,6,0,0,0
rar_medicine:17422,10,0.5725878477096558,0,0.5323225855827332,0.1909063756465912,0.25,0.07414075031722091,0.5323225855827332,45,2,0,1,0
rar_medicine:17426,11,0.6556443572044373,0,0.6512187123298645,0.22417782247066498,0.46153846153846156,0.08333905805549487,0.6512187123298645,55,2,0,1,0
rar_medicine:17432,12,0.0,0,0.7763361930847168,0.07146117091178894,0.5384615384615384,0.0259625747593662,0.7763361930847168,66,1,1,1,1
rar_medicine:17434,10,0.7523295283317566,0,0.7425217628479004,0.2625938355922699,0.3333333333333333,0.08936955468947211,0.0,45,2,1,0,0
rar_medicine:17436,10,0.5970790386199951,0,0.5668851733207703,0.1112321987748146,0.36363636363636365,0.04956798103856928,0.0,45,3,0,0,0
rar_medicine:17437,10,0.08067912608385086,0,0.6617199182510376,0.07244598120450974,0.25,0.02393856687974335,0.03991095349192619,45,3,0,0,0
rar_medicine:17438,9,0.55469810962677,0,0.6182326674461365,0.1815723329782486,0.42857142857142855,0.08006366364209501,0.0,36,4,0,0,0
rar_medicine:17439,9,0.3516002893447876,0,0.6029984951019287,0.2297755926847458,0.3333333333333333,0.08544056252389585,0.0,36,1,0,0,0
rar_medicine:17442,10,0.326912522315979,0,0.4928308129310608,0.10949867218732834,0.21428571428571427,0.03152005402005402,0.0,45,0,0,0,0
rar_medicine:17445,9,0.8620084524154663,1,0.8041824698448181,0.16540223360061646,0.4444444444444444,0.06077302327302328,0.0,36,1,1,0,0
rar_medicine:17455,10,0.3818889260292053,0,0.5002920031547546,0.08939296007156372,0.3,0.03116291116291116,0.0,45,1,0,0,0
rar_medicine:17461,10,0.3591303527355194,0,0.595766007900238,0.26882386207580566,0.36363636363636365,0.09214183964183964,0.20057959854602814,45,6,0,0,0
rar_medicine:17464,9,0.8884629011154175,1,0.860543966293335,0.14756788313388824,0.7,0.06952202889702891,0.16854918003082275,36,3,2,0,0
rar_medicine:17465,10,0.4029405117034912,0,0.6634462475776672,0.1994287073612213,0.3076923076923077,0.07069859372748949,0.0,45,1,0,0,0
rar_medicine:17467,12,0.6491197347640991,0,0.5994833111763,0.09983868896961212,0.3333333333333333,0.022985079310719615,0.5994833111763,66,2,0,1,0
rar_medicine:17468,10,0.5092841386795044,0,0.6857942938804626,0.19368819892406464,0.2857142857142857,0.06332449093543005,0.4874908924102783,45,1,0,0,0
rar_medicine:17469,8,0.2932078242301941,0,0.3010765612125397,0.06451646983623505,0.25,0.020014126932237426,0.0,28,0,0,0,0
rar_medicine:17470,10,0.44525235891342163,0,0.5660567283630371,0.17987582087516785,0.25,0.05107956857956859,0.0,45,2,0,0,0
rar_medicine:17472,10,0.02297733910381794,0,0.4950326085090637,0.1249021664261818,0.25,0.030039914601318107,0.0,45,0,0,0,0
rar_medicine:17473,10,0.3521827459335327,0,0.3507159650325775,0.1144474446773529,0.18181818181818182,0.021594362427695763,0.0,45,0,0,0,0
rar_medicine:17475,11,0.4749332368373871,0,0.44330325722694397,0.08612010627985,0.2,0.024329591976650803,0.0,55,0,0,0,0
rar_medicine:17476,9,0.18844223022460938,0,0.4916688799858093,0.07626444846391678,0.18181818181818182,0.03063233063233063,0.025665879249572754,36,0,0,0,0
rar_medicine:17479,9,0.45806199312210083,0,0.40698930621147156,0.07903537899255753,0.16666666666666666,0.018864402717377545,0.0,36,0,0,0,0
rar_medicine:17481,8,0.30703824758529663,0,0.4191565215587616,0.14493492245674133,0.2,0.04595983636369527,0.05938395485281944,28,0,0,0,0
rar_medicine:17482,9,0.2914184629917145,0,0.3980232775211334,0.09756078571081161,0.2222222222222222,0.028800698976137573,0.0,36,0,0,0,0
rar_medicine:17483,9,0.7407113313674927,0,0.7075608372688293,0.14330770075321198,0.4166666666666667,0.05795461800363761,0.5936007499694824,36,2,1,1,0
rar_medicine:17485,12,0.133266881108284,0,0.6064328551292419,0.11301688104867935,0.4,0.042741626565155975,0.0,66,1,0,0,0
rar_medicine:17486,8,0.15314795076847076,0,0.6952667236328125,0.09090030938386917,0.25,0.039667475381761096,0.0,28,1,0,0,0
rar_medicine:17487,10,0.09730258584022522,0,0.502440333366394,0.17263031005859375,0.2727272727272727,0.05927936118080597,0.1009497418999672,45,1,0,0,0
rar_medicine:17492,10,0.8387215733528137,1,0.8193814754486084,0.10841458290815353,0.4444444444444444,0.041378066378066375,0.008976771496236324,45,2,1,0,0
rar_medicine:17493,10,0.3018469214439392,0,0.33219656348228455,0.09323745220899582,0.18181818181818182,0.036321352461703336,0.0,45,0,0,0,0
rar_medicine:17494,8,0.8536748886108398,1,0.8188998699188232,0.23804400861263275,0.7,0.13105338401222774,0.8188998699188232,28,3,2,1,1
rar_medicine:17495,11,0.7591300010681152,0,0.7690567374229431,0.09505803883075714,0.3,0.02280618371527463,0.0,55,1,1,0,0
rar_medicine:17496,8,0.5859293937683105,0,0.5523698329925537,0.11087004095315933,0.3333333333333333,0.03112244897959184,0.0,28,1,0,0,0
rar_medicine:17497,8,0.3166602849960327,0,0.5399840474128723,0.10851778090000153,0.1,0.022136013496307616,0.0,28,1,0,0,0
rar_medicine:17502,10,0.2947562336921692,0,0.5928393602371216,0.24461716413497925,0.2857142857142857,0.06159796630384866,0.0,45,2,0,0,0
rar_medicine:17508,9,0.643878698348999,0,0.6260958313941956,0.16855481266975403,0.4,0.08925648607021155,0.0,36,5,0,0,0
rar_medicine:17509,13,0.3331781327724457,0,0.5462616682052612,0.07026036083698273,0.23529411764705882,0.019967008230582887,0.005904049146920443,78,1,0,0,0
rar_medicine:17520,10,0.10648629814386368,0,0.38453084230422974,0.065106600522995,0.1875,0.024583085759556346,0.0,45,0,0,0,0
rar_medicine:17522,9,0.6509706377983093,0,0.6339278817176819,0.33418601751327515,0.36363636363636365,0.13736934361934364,0.0,36,5,0,0,0
rar_medicine:17525,9,0.5809322595596313,0,0.5421774983406067,0.09705808013677597,0.2,0.02824525012025012,0.0,36,1,0,0,0
rar_medicine:17529,9,0.33967727422714233,0,0.3332548439502716,0.05235738679766655,0.1,0.008928571428571428,0.0,36,0,0,0,0
rar_medicine:17530,11,0.07921916246414185,0,0.35390573740005493,0.06916423887014389,0.15,0.025971179792170014,0.0,55,0,0,0,0
rar_medicine:17536,10,0.16768494248390198,0,0.5087164640426636,0.08621374517679214,0.4,0.04394662708388198,0.5087164640426636,45,1,0,1,0
rar_medicine:17539,9,0.4178113341331482,0,0.6169633269309998,0.11382655054330826,0.3076923076923077,0.04556985730273409,0.6169633269309998,36,1,0,1,0
rar_medicine:17540,11,0.4605163335800171,0,0.5042738914489746,0.1882559061050415,0.2222222222222222,0.05773534249470079,0.0,55,1,0,0,0
rar_medicine:17546,10,0.2222655564546585,0,0.3349187672138214,0.10207288712263107,0.16666666666666666,0.03174886058786987,0.0,45,0,0,0,0
rar_medicine:17547,9,0.0573589913547039,0,0.3384709060192108,0.05387457087635994,0.14285714285714285,0.013512413512413512,0.021255364641547203,36,0,0,0,0
rar_medicine:17550,8,0.2691623568534851,0,0.4245680272579193,0.14474987983703613,0.1875,0.060937521094807705,0.0,28,0,0,0,0
rar_medicine:17551,11,0.5432262420654297,0,0.6694887280464172,0.1432265341281891,0.38461538461538464,0.058586386484641484,0.0,55,4,0,0,0
rar_medicine:17553,10,0.9938719272613525,1,0.9041335582733154,0.09557191282510757,1.0,0.04506734006734006,0.0,45,1,1,0,0
rar_medicine:17554,10,0.3162851929664612,0,0.4114842414855957,0.09549012780189514,0.21428571428571427,0.037341871521438086,0.0,45,0,0,0,0
rar_medicine:17556,10,0.7047057151794434,0,0.6744704842567444,0.1532897800207138,0.4,0.09072322376243948,0.0,45,1,0,0,0
rar_medicine:17557,13,0.1209440529346466,0,0.7410624027252197,0.1515229493379593,0.6,0.0488960113960114,0.0,78,2,1,0,0
rar_medicine:17558,10,0.36611753702163696,0,0.5642513632774353,0.14847490191459656,0.2857142857142857,0.0626086470384716,0.0,45,1,0,0,0
rar_medicine:17559,9,0.0,0,0.43035414814949036,0.1710355430841446,0.23809523809523808,0.03938359434682964,0.0,36,0,0,0,0
rar_medicine:17563,10,0.13525764644145966,0,0.5189498662948608,0.1471671164035797,0.21428571428571427,0.042216718896285456,0.027054941281676292,45,1,0,0,0
rar_medicine:17564,10,0.6918192505836487,0,0.6833536028862,0.07548846304416656,0.25,0.03452880452880453,0.01466407161206007,45,2,0,0,0
rar_medicine:17567,9,0.3881925642490387,0,0.37203848361968994,0.09023626893758774,0.15789473684210525,0.03725562446860176,0.0,36,0,0,0,0
rar_medicine:17568,9,0.33277428150177,0,0.36802151799201965,0.10893243551254272,0.09090909090909091,0.02086593675215966,0.0,36,0,0,0,0
rar_medicine:17570,12,0.33202099800109863,0,0.47576460242271423,0.07582293450832367,0.1875,0.026198830552545724,0.0,66,0,0,0,0
rar_medicine:17571,9,0.35005444288253784,0,0.4107667803764343,0.10242889821529388,0.16666666666666666,0.0454460673533171,0.0,36,0,0,0,0
rar_medicine:17573,7,0.3398763835430145,0,0.5009898543357849,0.20851175487041473,0.25,0.06660160076789887,0.0,21,1,0,0,0
rar_medicine:17577,6,0.6775482892990112,0,0.6392010450363159,0.18044206500053406,0.36363636363636365,0.07028619528619529,0.0,15,2,0,0,0
rar_medicine:17578,8,0.05404345318675041,0,0.3673155605792999,0.07435552775859833,0.2,0.033525846489401476,0.20224744081497192,28,0,0,0,0
rar_medicine:17583,7,0.4983596205711365,0,0.4526132643222809,0.10871943086385727,0.2857142857142857,0.03786347872482326,0.0,21,0,0,0,0
rar_medicine:17585,10,0.5362244248390198,0,0.5688873529434204,0.19854047894477844,0.2222222222222222,0.04390541557208224,0.5234701633453369,45,5,0,1,0
rar_medicine:17586,11,0.6146680116653442,0,0.566093385219574,0.0892900824546814,0.4,0.03743370266097539,0.008976771496236324,55,2,0,0,0
rar_medicine:17587,11,0.47187942266464233,0,0.46331822872161865,0.2222120314836502,0.3125,0.11389536836874667,0.0,55,0,0,0,0
rar_medicine:17588,9,0.47940516471862793,0,0.4522380232810974,0.07785045355558395,0.18181818181818182,0.03464287618699383,0.0,36,0,0,0,0
rar_medicine:17590,9,0.3951878547668457,0,0.6577781438827515,0.16246916353702545,0.25,0.03966261362094695,0.6577781438827515,36,6,0,1,0
rar_medicine:17591,8,0.40422487258911133,0,0.4753170907497406,0.1768643707036972,0.3,0.08658261381475667,0.0,28,0,0,0,0
rar_medicine:17592,8,0.4093039035797119,0,0.6108700037002563,0.12381933629512787,0.45454545454545453,0.0692712049854907,0.6108700037002563,28,1,0,1,0
rar_medicine:17600,10,0.0926564410328865,0,0.6200255155563354,0.09575901180505753,0.25,0.03318362102675828,0.6200255155563354,45,5,0,2,0
rar_medicine:17605,8,0.484699010848999,0,0.6081061959266663,0.1960948258638382,0.23076923076923078,0.05921214639702034,0.2568139135837555,28,1,0,0,0
rar_medicine:17610,8,0.4286583662033081,0,0.5523791313171387,0.3058752119541168,0.25,0.13474119542922064,0.3835122585296631,28,1,0,0,0
rar_medicine:17611,10,0.1782284379005432,0,0.5113567113876343,0.13575831055641174,0.3076923076923077,0.05697339334594236,0.0,45,2,0,0,0
rar_medicine:17614,10,0.3389147222042084,0,0.3729259967803955,0.11073434352874756,0.18181818181818182,0.03396476584691687,0.0,45,0,0,0,0
rar_medicine:17615,8,0.4049745202064514,0,0.3821318745613098,0.16482459008693695,0.18181818181818182,0.05377758620930889,0.33530792593955994,28,0,0,0,0
rar_medicine:17616,10,0.3157690465450287,0,0.3159751296043396,0.06121541187167168,0.15384615384615385,0.022915602915602913,0.0,45,0,0,0,0
rar_medicine:17619,10,0.5784786939620972,0,0.560174822807312,0.10313417762517929,0.35714285714285715,0.04635282378058436,0.0,45,2,0,0,0
rar_medicine:17620,9,0.35967129468917847,0,0.482036828994751,0.11671017110347748,0.1875,0.03778126316503509,0.0,36,0,0,0,0
rar_medicine:17622,10,0.5221363306045532,0,0.4516690671443939,0.09762776643037796,0.3333333333333333,0.05106736668140177,0.16369783878326416,45,0,0,0,0
rar_medicine:17635,9,0.2996165454387665,0,0.3871651291847229,0.15497733652591705,0.2,0.04017479434146101,0.0,36,0,0,0,0
rar_medicine:17645,10,0.37735888361930847,0,0.6920852661132812,0.1993202269077301,0.45454545454545453,0.09492165328078642,0.0,45,4,0,0,0
rar_medicine:17648,9,0.4333895444869995,0,0.4589667320251465,0.1353979855775833,0.3125,0.05258441805826492,0.0,36,0,0,0,0
rar_medicine:17649,9,0.5690837502479553,0,0.5232194662094116,0.15607494115829468,0.35714285714285715,0.06741390644576921,0.0,36,1,0,0,0
rar_medicine:17652,10,0.4701383113861084,0,0.6189022660255432,0.2794913351535797,0.42857142857142855,0.10555760428962296,0.0,45,1,0,0,0
rar_medicine:17654,9,0.8468703627586365,1,0.8723198771476746,0.09016738831996918,0.375,0.029264485514485516,0.0,36,2,1,0,0
rar_medicine:17657,8,0.6545674800872803,0,0.6553199291229248,0.20296034216880798,0.23529411764705882,0.06625766688100833,0.0,28,1,0,0,0
rar_medicine:17658,9,0.9999999403953552,1,0.9392694234848022,0.10006915777921677,0.8333333333333334,0.04289030005941771,0.9392694234848022,36,1,1,1,1
rar_medicine:17659,9,0.10418346524238586,0,0.4851328134536743,0.08233135938644409,0.23076923076923078,0.03394244644244644,0.08566530048847198,36,0,0,0,0
rar_medicine:17661,9,0.4931662082672119,0,0.7846307754516602,0.27202707529067993,0.42857142857142855,0.12249425804959861,0.5807461738586426,36,7,1,1,0
rar_medicine:17669,8,0.45212170481681824,0,0.5416805148124695,0.153895765542984,0.16666666666666666,0.04297944119372691,0.0,28,2,0,0,0
rar_medicine:17672,10,0.0,0,0.4947498142719269,0.13953521847724915,0.3,0.042459532020935525,0.4947498142719269,45,0,0,0,0
rar_medicine:17679,10,0.16057135164737701,0,0.498947411775589,0.0707843005657196,0.09090909090909091,0.010217190217190216,0.0,45,0,0,0,0
rar_medicine:17681,7,0.4406229257583618,0,0.7328454256057739,0.22435978055000305,0.23529411764705882,0.07341044604976495,0.0,21,1,1,0,0
rar_medicine:17682,10,0.30426087975502014,0,0.36499667167663574,0.0978911817073822,0.26666666666666666,0.034491196893157675,0.0,45,0,0,0,0
rar_medicine:17683,10,0.4002850353717804,0,0.46631115674972534,0.051365215331315994,0.2857142857142857,0.020260141093474425,0.006866856943815947,45,0,0,0,0
rar_medicine:17687,10,0.7051000595092773,0,0.7022442817687988,0.08437631279230118,0.36363636363636365,0.027553474122101573,0.0,45,2,1,0,0
rar_medicine:17691,8,0.24541455507278442,0,0.3070008456707001,0.10576211661100388,0.125,0.0256882298373895,0.05616384744644165,28,0,0,0,0
